"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y","balance"
"3895",46,"blue-collar","married","unknown","no","yes","no","telephone","may","mon",299,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",1044
"3896",46,"blue-collar","married","unknown","no","yes","no","telephone","may","mon",299,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",9328
"3897",46,"blue-collar","married","unknown","no","yes","no","telephone","may","mon",299,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",-619
"3898",46,"blue-collar","married","unknown","no","yes","no","telephone","may","mon",299,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",55
"3899",46,"blue-collar","married","unknown","no","yes","no","telephone","may","mon",299,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",990
"3900",46,"blue-collar","married","unknown","no","yes","no","telephone","may","mon",299,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",209
"3901",46,"blue-collar","married","unknown","no","yes","no","telephone","may","mon",299,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",8
"3902",46,"blue-collar","married","unknown","no","yes","no","telephone","may","mon",299,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",83
"3903",46,"blue-collar","married","unknown","no","yes","no","telephone","may","mon",299,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",401
"3904",46,"blue-collar","married","unknown","no","yes","no","telephone","may","mon",299,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",842
"3905",46,"blue-collar","married","unknown","no","yes","no","telephone","may","mon",299,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",626
"3906",46,"blue-collar","married","unknown","no","yes","no","telephone","may","mon",299,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",336
"3907",46,"blue-collar","married","unknown","no","no","no","cellular","apr","fri",193,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",0
"3908",46,"blue-collar","married","unknown","no","no","no","cellular","apr","fri",193,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",1044
"3909",46,"blue-collar","married","unknown","no","no","no","cellular","apr","fri",193,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",9328
"3910",46,"blue-collar","married","unknown","no","no","no","cellular","apr","fri",193,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",-619
"3911",46,"blue-collar","married","unknown","no","no","no","cellular","apr","fri",193,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",55
"3912",46,"blue-collar","married","unknown","no","no","no","cellular","apr","fri",193,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",990
"3913",46,"blue-collar","married","unknown","no","no","no","cellular","apr","fri",193,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",209
"3914",46,"blue-collar","married","unknown","no","no","no","cellular","apr","fri",193,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",8
"3915",46,"blue-collar","married","unknown","no","no","no","cellular","apr","fri",193,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",83
"3916",46,"blue-collar","married","unknown","no","no","no","cellular","apr","fri",193,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",401
"3917",46,"blue-collar","married","unknown","no","no","no","cellular","apr","fri",193,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",842
"3918",46,"blue-collar","married","unknown","no","no","no","cellular","apr","fri",193,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",626
"3919",46,"blue-collar","married","unknown","no","no","no","cellular","apr","fri",193,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",336
"3920",46,"blue-collar","married","unknown","no","no","no","telephone","may","tue",50,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",0
"3921",46,"blue-collar","married","unknown","no","no","no","telephone","may","tue",50,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",1044
"3922",46,"blue-collar","married","unknown","no","no","no","telephone","may","tue",50,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",9328
"3923",46,"blue-collar","married","unknown","no","no","no","telephone","may","tue",50,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",-619
"3924",46,"blue-collar","married","unknown","no","no","no","telephone","may","tue",50,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",55
"3925",46,"blue-collar","married","unknown","no","no","no","telephone","may","tue",50,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",990
"3926",46,"blue-collar","married","unknown","no","no","no","telephone","may","tue",50,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",209
"3927",46,"blue-collar","married","unknown","no","no","no","telephone","may","tue",50,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",8
"3928",46,"blue-collar","married","unknown","no","no","no","telephone","may","tue",50,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",83
"3929",46,"blue-collar","married","unknown","no","no","no","telephone","may","tue",50,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",401
"3930",46,"blue-collar","married","unknown","no","no","no","telephone","may","tue",50,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",842
"3931",46,"blue-collar","married","unknown","no","no","no","telephone","may","tue",50,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",626
"3932",46,"blue-collar","married","unknown","no","no","no","telephone","may","tue",50,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",336
"3933",46,"entrepreneur","married","unknown","no","yes","no","cellular","apr","mon",58,4,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",4
"3934",46,"entrepreneur","married","unknown","no","yes","no","cellular","apr","mon",58,4,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",242
"3935",46,"entrepreneur","married","unknown","no","yes","no","cellular","apr","mon",58,4,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",676
"3936",46,"entrepreneur","married","unknown","no","yes","no","cellular","apr","mon",58,4,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",1481
"3937",46,"entrepreneur","married","unknown","no","yes","yes","cellular","apr","mon",207,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",4
"3938",46,"entrepreneur","married","unknown","no","yes","yes","cellular","apr","mon",207,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",242
"3939",46,"entrepreneur","married","unknown","no","yes","yes","cellular","apr","mon",207,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",676
"3940",46,"entrepreneur","married","unknown","no","yes","yes","cellular","apr","mon",207,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",1481
"3941",46,"entrepreneur","married","unknown","no","yes","no","cellular","apr","mon",466,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",4
"3942",46,"entrepreneur","married","unknown","no","yes","no","cellular","apr","mon",466,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",242
"3943",46,"entrepreneur","married","unknown","no","yes","no","cellular","apr","mon",466,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",676
"3944",46,"entrepreneur","married","unknown","no","yes","no","cellular","apr","mon",466,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",1481
"3945",46,"management","married","unknown","no","yes","no","telephone","may","tue",149,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",3082
"3946",46,"management","married","unknown","no","yes","no","telephone","may","tue",149,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",802
"3947",46,"management","married","unknown","no","yes","no","telephone","may","tue",149,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",2296
"3948",46,"management","married","unknown","no","yes","no","telephone","may","tue",149,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",802
"3949",46,"management","married","unknown","no","yes","no","telephone","may","tue",149,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",638
"3950",46,"management","married","unknown","no","yes","no","telephone","may","tue",149,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",876
"3951",46,"management","married","unknown","no","yes","no","telephone","may","tue",149,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",2466
"3952",46,"management","married","unknown","no","yes","no","cellular","nov","thu",1503,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"yes",3082
"3953",46,"management","married","unknown","no","yes","no","cellular","nov","thu",1503,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"yes",802
"3954",46,"management","married","unknown","no","yes","no","cellular","nov","thu",1503,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"yes",2296
"3955",46,"management","married","unknown","no","yes","no","cellular","nov","thu",1503,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"yes",802
"3956",46,"management","married","unknown","no","yes","no","cellular","nov","thu",1503,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"yes",638
"3957",46,"management","married","unknown","no","yes","no","cellular","nov","thu",1503,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"yes",876
"3958",46,"management","married","unknown","no","yes","no","cellular","nov","thu",1503,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"yes",2466
"3959",46,"management","married","unknown","no","yes","no","cellular","nov","thu",121,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no",3082
"3960",46,"management","married","unknown","no","yes","no","cellular","nov","thu",121,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no",802
"3961",46,"management","married","unknown","no","yes","no","cellular","nov","thu",121,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no",2296
"3962",46,"management","married","unknown","no","yes","no","cellular","nov","thu",121,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no",802
"3963",46,"management","married","unknown","no","yes","no","cellular","nov","thu",121,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no",638
"3964",46,"management","married","unknown","no","yes","no","cellular","nov","thu",121,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no",876
"3965",46,"management","married","unknown","no","yes","no","cellular","nov","thu",121,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no",2466
"3966",46,"management","married","unknown","no","yes","no","cellular","nov","wed",248,1,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,"no",3082
"3967",46,"management","married","unknown","no","yes","no","cellular","nov","wed",248,1,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,"no",802
"3968",46,"management","married","unknown","no","yes","no","cellular","nov","wed",248,1,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,"no",2296
"3969",46,"management","married","unknown","no","yes","no","cellular","nov","wed",248,1,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,"no",802
"3970",46,"management","married","unknown","no","yes","no","cellular","nov","wed",248,1,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,"no",638
"3971",46,"management","married","unknown","no","yes","no","cellular","nov","wed",248,1,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,"no",876
"3972",46,"management","married","unknown","no","yes","no","cellular","nov","wed",248,1,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,"no",2466
"3973",46,"services","married","unknown","no","yes","yes","cellular","aug","fri",147,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",854
"3974",46,"services","married","unknown","no","yes","yes","cellular","aug","fri",147,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",12839
"3975",46,"services","married","unknown","no","yes","yes","cellular","aug","fri",147,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",80
"3976",46,"services","married","unknown","no","yes","yes","cellular","aug","fri",147,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",72
"3977",46,"services","married","unknown","no","yes","no","cellular","aug","fri",134,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",854
"3978",46,"services","married","unknown","no","yes","no","cellular","aug","fri",134,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",12839
"3979",46,"services","married","unknown","no","yes","no","cellular","aug","fri",134,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",80
"3980",46,"services","married","unknown","no","yes","no","cellular","aug","fri",134,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",72
"3981",46,"services","married","unknown","no","yes","no","cellular","apr","tue",244,3,999,1,"failure",-1.8,93.075,-47.1,1.453,5099.1,"no",854
"3982",46,"services","married","unknown","no","yes","no","cellular","apr","tue",244,3,999,1,"failure",-1.8,93.075,-47.1,1.453,5099.1,"no",12839
"3983",46,"services","married","unknown","no","yes","no","cellular","apr","tue",244,3,999,1,"failure",-1.8,93.075,-47.1,1.453,5099.1,"no",80
"3984",46,"services","married","unknown","no","yes","no","cellular","apr","tue",244,3,999,1,"failure",-1.8,93.075,-47.1,1.453,5099.1,"no",72
"3985",46,"services","married","unknown","no","no","no","cellular","aug","fri",739,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"yes",854
"3986",46,"services","married","unknown","no","no","no","cellular","aug","fri",739,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"yes",12839
"3987",46,"services","married","unknown","no","no","no","cellular","aug","fri",739,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"yes",80
"3988",46,"services","married","unknown","no","no","no","cellular","aug","fri",739,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"yes",72
"3989",46,"services","married","unknown","no","no","no","cellular","aug","tue",177,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no",854
"3990",46,"services","married","unknown","no","no","no","cellular","aug","tue",177,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no",12839
"3991",46,"services","married","unknown","no","no","no","cellular","aug","tue",177,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no",80
"3992",46,"services","married","unknown","no","no","no","cellular","aug","tue",177,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no",72
"3993",46,"services","married","unknown","no","no","no","cellular","aug","fri",229,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",854
"3994",46,"services","married","unknown","no","no","no","cellular","aug","fri",229,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",12839
"3995",46,"services","married","unknown","no","no","no","cellular","aug","fri",229,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",80
"3996",46,"services","married","unknown","no","no","no","cellular","aug","fri",229,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",72
"3997",46,"services","married","unknown","no","no","no","cellular","aug","fri",109,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",854
"3998",46,"services","married","unknown","no","no","no","cellular","aug","fri",109,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",12839
"3999",46,"services","married","unknown","no","no","no","cellular","aug","fri",109,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",80
"4000",46,"services","married","unknown","no","no","no","cellular","aug","fri",109,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",72
"4001",46,"student","single","unknown","no","yes","no","cellular","jul","fri",587,5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",1527
"4002",46,"student","single","unknown","no","yes","no","telephone","jul","fri",279,4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes",1527
"4003",46,"technician","married","unknown","no","yes","no","cellular","aug","fri",70,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",605
"4004",46,"technician","married","unknown","no","yes","no","cellular","aug","fri",70,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",3308
"4005",46,"technician","married","unknown","no","yes","no","cellular","aug","fri",70,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",3914
"4006",46,"technician","married","unknown","no","yes","no","cellular","aug","fri",70,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",626
"4007",46,"technician","married","unknown","no","yes","no","cellular","aug","fri",70,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",3308
"4008",46,"technician","married","unknown","no","yes","no","cellular","aug","fri",70,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",304
"4009",46,"technician","married","unknown","no","yes","no","cellular","aug","fri",70,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",312
"4010",46,"technician","married","unknown","no","yes","no","cellular","aug","fri",70,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",557
"4011",46,"technician","married","unknown","no","no","no","cellular","apr","thu",551,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no",605
"4012",46,"technician","married","unknown","no","no","no","cellular","apr","thu",551,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no",3308
"4013",46,"technician","married","unknown","no","no","no","cellular","apr","thu",551,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no",3914
"4014",46,"technician","married","unknown","no","no","no","cellular","apr","thu",551,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no",626
"4015",46,"technician","married","unknown","no","no","no","cellular","apr","thu",551,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no",3308
"4016",46,"technician","married","unknown","no","no","no","cellular","apr","thu",551,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no",304
"4017",46,"technician","married","unknown","no","no","no","cellular","apr","thu",551,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no",312
"4018",46,"technician","married","unknown","no","no","no","cellular","apr","thu",551,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no",557
"4019",46,"unknown","married","unknown","no","no","yes","cellular","aug","wed",299,2,999,0,"nonexistent",-2.9,92.201,-31.4,0.884,5076.2,"no",2911
"4020",46,"unknown","married","unknown","no","no","yes","cellular","aug","wed",299,2,999,0,"nonexistent",-2.9,92.201,-31.4,0.884,5076.2,"no",677
"4021",46,"unknown","married","unknown","no","no","yes","cellular","aug","wed",299,2,999,0,"nonexistent",-2.9,92.201,-31.4,0.884,5076.2,"no",613
"4022",46,"unknown","married","unknown","no","no","yes","cellular","aug","wed",299,2,999,0,"nonexistent",-2.9,92.201,-31.4,0.884,5076.2,"no",2505
"4023",46,"unknown","married","unknown","no","no","yes","cellular","aug","wed",299,2,999,0,"nonexistent",-2.9,92.201,-31.4,0.884,5076.2,"no",2367
"4024",46,"unknown","married","unknown","no","no","yes","cellular","aug","wed",299,2,999,0,"nonexistent",-2.9,92.201,-31.4,0.884,5076.2,"no",0
"4025",46,"unknown","married","unknown","no","no","yes","cellular","aug","wed",299,2,999,0,"nonexistent",-2.9,92.201,-31.4,0.884,5076.2,"no",300
"4026",46,"unknown","married","unknown","no","no","yes","cellular","aug","wed",299,2,999,0,"nonexistent",-2.9,92.201,-31.4,0.884,5076.2,"no",677
"4027",46,"unknown","single","unknown","no","yes","yes","cellular","may","fri",136,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.259,5099.1,"no",63
"4028",47,"admin.","married","unknown","no","yes","no","cellular","aug","fri",251,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",66
"4029",47,"admin.","married","unknown","no","yes","no","cellular","aug","fri",251,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",66
"4030",47,"admin.","married","unknown","no","yes","no","cellular","aug","fri",251,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",0
"4031",47,"admin.","married","unknown","no","yes","no","cellular","aug","fri",251,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",0
"4032",47,"admin.","married","unknown","no","yes","no","cellular","aug","fri",251,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",989
"4033",47,"admin.","married","unknown","no","no","no","telephone","may","fri",230,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",66
"4034",47,"admin.","married","unknown","no","no","no","telephone","may","fri",230,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",66
"4035",47,"admin.","married","unknown","no","no","no","telephone","may","fri",230,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0
"4036",47,"admin.","married","unknown","no","no","no","telephone","may","fri",230,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0
"4037",47,"admin.","married","unknown","no","no","no","telephone","may","fri",230,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",989
"4038",47,"admin.","married","unknown","no","no","no","cellular","aug","fri",252,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",66
"4039",47,"admin.","married","unknown","no","no","no","cellular","aug","fri",252,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",66
"4040",47,"admin.","married","unknown","no","no","no","cellular","aug","fri",252,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",0
"4041",47,"admin.","married","unknown","no","no","no","cellular","aug","fri",252,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",0
"4042",47,"admin.","married","unknown","no","no","no","cellular","aug","fri",252,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",989
"4043",47,"admin.","married","unknown","no","no","yes","cellular","apr","wed",764,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.445,5099.1,"no",66
"4044",47,"admin.","married","unknown","no","no","yes","cellular","apr","wed",764,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.445,5099.1,"no",66
"4045",47,"admin.","married","unknown","no","no","yes","cellular","apr","wed",764,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.445,5099.1,"no",0
"4046",47,"admin.","married","unknown","no","no","yes","cellular","apr","wed",764,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.445,5099.1,"no",0
"4047",47,"admin.","married","unknown","no","no","yes","cellular","apr","wed",764,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.445,5099.1,"no",989
"4048",47,"blue-collar","married","unknown","no","yes","no","cellular","may","mon",100,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no",306
"4049",47,"blue-collar","married","unknown","no","yes","no","cellular","may","mon",100,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no",30
"4050",47,"blue-collar","married","unknown","no","yes","no","cellular","may","mon",100,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no",2458
"4051",47,"blue-collar","married","unknown","no","yes","no","cellular","may","mon",100,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no",878
"4052",47,"blue-collar","married","unknown","no","yes","no","cellular","may","mon",100,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no",1660
"4053",47,"blue-collar","married","unknown","no","yes","no","cellular","may","mon",100,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no",733
"4054",47,"blue-collar","married","unknown","no","yes","no","cellular","may","mon",100,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no",170
"4055",47,"blue-collar","married","unknown","no","yes","no","cellular","may","mon",100,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no",584
"4056",47,"blue-collar","married","unknown","no","yes","no","cellular","may","mon",100,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no",3460
"4057",47,"blue-collar","married","unknown","no","yes","no","cellular","may","mon",100,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no",1045
"4058",47,"blue-collar","married","unknown","no","yes","no","cellular","may","mon",100,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no",496
"4059",47,"blue-collar","married","unknown","no","yes","no","cellular","may","mon",100,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no",-345
"4060",47,"blue-collar","married","unknown","no","yes","no","cellular","may","mon",100,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no",1506
"4061",47,"blue-collar","married","unknown","no","yes","no","cellular","may","mon",100,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no",61
"4062",47,"blue-collar","married","unknown","no","yes","no","cellular","may","mon",100,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no",1044
"4063",47,"blue-collar","single","unknown","no","yes","no","cellular","jul","tue",91,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no",2443
"4064",47,"management","married","unknown","no","no","no","cellular","jul","thu",114,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",4189
"4065",47,"management","married","unknown","no","no","no","cellular","jul","thu",114,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",0
"4066",47,"management","married","unknown","no","no","no","cellular","jul","thu",114,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",150
"4067",47,"management","married","unknown","no","no","no","cellular","jul","thu",114,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",1046
"4068",47,"management","married","unknown","no","no","no","cellular","jul","thu",114,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",1128
"4069",47,"management","married","unknown","no","no","no","cellular","jul","thu",114,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",641
"4070",47,"management","married","unknown","no","no","no","cellular","jul","thu",114,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",555
"4071",47,"management","married","unknown","no","no","no","cellular","jul","thu",114,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",12245
"4072",47,"management","married","unknown","no","no","no","cellular","jul","thu",114,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",4567
"4073",47,"services","divorced","unknown","no","yes","no","cellular","aug","tue",113,2,999,1,"failure",-1.7,94.027,-38.3,0.899,4991.6,"yes",973
"4074",47,"services","married","unknown","no","no","no","telephone","may","wed",262,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",11
"4075",47,"services","married","unknown","no","no","no","telephone","may","wed",262,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",4822
"4076",47,"services","married","unknown","no","no","no","telephone","may","wed",262,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",1229
"4077",47,"services","married","unknown","no","no","no","telephone","may","wed",262,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",12839
"4078",47,"services","married","unknown","no","no","no","telephone","may","wed",216,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",11
